,control,samp_size,OR,p_value,ci95_lower,ci95_upper
390,t2dControlEmerge,2000,1.0374601985390524,0.7176827368641049,0.8689932543506392,1.2385869029063752
391,t2dControlEmerge,2000,1.1960293626960294,0.04482006753794264,1.0076994103075605,1.4195564885708019
392,t2dControlEmerge,2000,1.12286365523611,0.21086204909499473,0.942277239115949,1.338059263145431
393,t2dControlEmerge,2000,1.2246865730328582,0.024448539267962997,1.0297028170808724,1.4565923073017768
394,t2dControlEmerge,2000,1.2725081228382769,0.005900656391053592,1.0743645179356507,1.5071950866366772
395,t2dControlEmerge,2000,1.386349587287735,0.0002361835626958952,1.1663827905971393,1.6477996706286304
396,t2dControlEmerge,5000,1.1805300088561892,0.0033176726693413578,1.0577362247884314,1.3175790609693392
397,t2dControlEmerge,5000,1.143390689609177,0.017699963736656135,1.0247881341370435,1.2757195614738828
398,t2dControlEmerge,5000,1.2938344331473561,4.3889801314846924e-06,1.159568345093335,1.4436471532542576
399,t2dControlEmerge,5000,1.2564979480164158,4.786220399943674e-05,1.1261406551436102,1.4019448513455248
400,t2dControlEmerge,2000,1.193916743609011,0.05376238961482088,1.0010301210252908,1.4239703288947585
401,t2dControlEmerge,2000,1.128435121619774,0.1855048483106326,0.9489983440871506,1.3417998373115112
402,t2dControlEmerge,5000,1.2324640885715525,0.00018398343601570355,1.1052936007630174,1.3742662841528415
403,t2dControlEmerge,2000,1.141103966928281,0.12851969856987128,0.9668631082729882,1.3467452136686715
404,t2dControlEmerge,2000,1.1687442399802699,0.08945340780941503,0.9806328618498162,1.3929403670099056
405,t2dControlEmerge,5000,1.1069253612376124,0.07140620834555556,0.9928103226511026,1.2341569455876942
406,t2dControlEmerge,5000,1.2743143380387976,1.6854992183193452e-05,1.1416357624503775,1.4224125465777422
407,t2dControlEmerge,5000,1.2798413421260295,9.626223208465395e-06,1.1478514576275618,1.4270085646800021
408,t2dControlEmerge,5000,1.2723001527691695,1.795355457900402e-05,1.140247338398806,1.419646092758768
409,t2dControlEmerge,5000,1.239693192713327,0.00013341824228211064,1.1109699606207244,1.3833310229208147
410,t2dControlEmerge,5000,1.1823903587470472,0.0025222964501196926,1.061518632251038,1.3170253615740106
411,t2dControlEmerge,5000,1.1688082472021286,0.005471752679599181,1.0480388106466876,1.3034943981556948
412,t2dControlEmerge,5000,1.1404666891413369,0.018819114523276895,1.023247755381298,1.2711137280299516
413,t2dControlEmerge,5000,1.320613829750413,8.937182168637138e-07,1.1823164372123807,1.4750880833899527
414,t2dControlEmerge,5000,1.1880733625427518,0.0025193127886255023,1.0633662543784432,1.3274055942359173
415,t2dControlEmerge,5000,1.198255885847621,0.001205819919110012,1.0748369880194597,1.3358464436678614
416,t2dControlEmerge,5000,1.2904162633107454,4.299963224921612e-06,1.157925185323498,1.438067116703796
417,t2dControlEmerge,5000,1.2372930423307058,0.00012776211849173532,1.110246104561346,1.3788781300924513
418,t2dControlEmerge,5000,1.2158772583588189,0.0005024098732151628,1.08989368686305,1.356423589945905
419,t2dControlEmerge,5000,1.2270168174058333,0.0002986405271115899,1.0989881813998006,1.3699603832673364
420,t2dControlEmerge,5000,1.2896936650433093,6.560528325110677e-06,1.1551112053206964,1.439956379949627
421,t2dControlEmerge,5000,1.1878867890646563,0.002001109286914905,1.065898553426103,1.3238361372184457
422,t2dControlEmerge,5000,1.3297283038776049,3.916810284078526e-07,1.1914115670987688,1.4841029002588366
423,t2dControlEmerge,5000,1.1905687524416622,0.0019605316603609497,1.0670240614007491,1.3284179856541527
424,t2dControlEmerge,5000,1.1152536348323878,0.055948909577568706,0.9988063338427724,1.2452771151555833
425,t2dControlEmerge,5000,1.2539889682932335,6.961709288830231e-05,1.1222945467082412,1.4011369272116037
426,t2dControlEmerge,5000,1.1422944140119762,0.017436575675922706,1.0248547050595527,1.273191723510842
427,t2dControlEmerge,5000,1.1749469096754301,0.004742310493492184,1.0516184366246235,1.312738720126318
428,t2dControlEmerge,5000,1.2904633228576459,5.987684445499042e-06,1.156042115764043,1.4405146360435028
429,t2dControlEmerge,5000,1.2594344400285307,4.654052507600421e-05,1.1277073468290748,1.40654852802905
430,t2dControlEmerge,5000,1.3305476232333244,5.116292191180054e-07,1.190538118663337,1.4870225068303518
431,t2dControlEmerge,5000,1.1592100555101452,0.008088065232519107,1.0402334233059884,1.291794632521204
432,t2dControlEmerge,5000,1.1359596763496485,0.02396291906105706,1.018263460007231,1.2672598369416443
433,t2dControlEmerge,5000,1.1928527108383224,0.0016035641247411426,1.0699737579290818,1.3298434463554774
434,t2dControlEmerge,5000,1.2858035193776507,5.720277587295091e-06,1.1539334492485374,1.4327435360510683
435,t2dControlEmerge,5000,1.2330869337726964,0.00020201469274923266,1.1048064402664795,1.3762622399940083
436,t2dControlEmerge,5000,1.2047644383018936,0.0009680713185404717,1.0794169953307602,1.3446678698551622
