,control,samp_size,OR,p_value,ci95_lower,ci95_upper
3030,t2dControlEmergeNoLab,10000,2.726593313096208,2.75953844084336e-103,2.47924352936772,2.9986207514341734
3031,t2dControlEmergeNoLab,10000,2.962960248746323,1.1462632983577862e-121,2.693293327088411,3.2596276637797836
3032,t2dControlEmergeNoLab,10000,2.938268520620823,1.7462279412339965e-117,2.668375888218995,3.2354594183631336
3033,t2dControlEmergeNoLab,10000,2.7102398952451834,7.652833808043195e-105,2.467799348660715,2.9764981880577266
3034,t2dControlEmergeNoLab,10000,2.6389072465929675,5.567773644963128e-100,2.4040242493980917,2.8967392728523587
3035,t2dControlEmergeNoLab,10000,2.9127381918273567,2.9705827509983e-115,2.644966246411903,3.207618919764646
3036,t2dControlEmergeNoLab,10000,2.961820080488058,4.412153227468187e-119,2.6894355798163834,3.261791527938826
3037,t2dControlEmergeNoLab,10000,2.8519646664636005,7.730566779097843e-111,2.590267404003648,3.140101460638774
3038,t2dControlEmergeNoLab,10000,2.9022888513881804,3.191704632814217e-119,2.6409304607033803,3.1895124473094523
3039,t2dControlEmergeNoLab,10000,2.7301112738510764,7.943888118862256e-104,2.4827800804336104,3.002081266217911
3040,t2dControlEmergeNoLab,10000,2.7799878055690277,1.4141709262737375e-109,2.5301328749847194,3.0545163360873597
3041,t2dControlEmergeNoLab,5000,2.596453265857045,1.7711943673013658e-47,2.2704776779479166,2.9692296150970354
3042,t2dControlEmergeNoLab,10000,2.7810562472300173,9.718833538421607e-109,2.530040221248457,3.0569766382767747
3043,t2dControlEmergeNoLab,10000,2.7478070890533797,7.630162956599494e-102,2.494731677613586,3.0265554674299175
3044,t2dControlEmergeNoLab,10000,2.9597701149425286,1.9567980485461297e-118,2.687016930284779,3.2602098760793776
3045,t2dControlEmergeNoLab,10000,2.8504588987930353,1.4539513675872705e-110,2.5887163480955713,3.1386659800274224
3046,t2dControlEmergeNoLab,10000,2.7548837491114746,2.2234706813876026e-103,2.5023672734091513,3.0328819241545304
3047,t2dControlEmergeNoLab,10000,2.861896783247239,7.774681486541659e-111,2.598348188353956,3.1521769232742884
3048,t2dControlEmergeNoLab,10000,2.751566406011274,1.1297335436494688e-104,2.5012396355929565,3.026946150601422
3049,t2dControlEmergeNoLab,10000,2.717425834962806,1.2129064367986966e-105,2.4745541473672192,2.98413480924629
3050,t2dControlEmergeNoLab,10000,2.9668604091069652,2.2911381878111532e-119,2.6938768047533217,3.26750676630603
3051,t2dControlEmergeNoLab,10000,2.9273094893831857,1.4904969014016074e-116,2.65832931898024,3.2235061267428042
3052,t2dControlEmergeNoLab,10000,2.6315267628095835,2.480154849027728e-97,2.3948526560889065,2.8915904641467107
3053,t2dControlEmergeNoLab,10000,2.6814527179073284,8.407356943393568e-100,2.438387952019043,2.948746803156961
3054,t2dControlEmergeNoLab,10000,2.7843005514189154,2.4608145496215497e-106,2.529848196056621,3.0643457471936655
3055,t2dControlEmergeNoLab,10000,2.9851042767927,7.85239190996481e-124,2.713787720844346,3.2835462681486405
3056,t2dControlEmergeNoLab,5000,2.9362391930835736,3.64778950257237e-60,2.564320045749797,3.3621000675362938
3057,t2dControlEmergeNoLab,10000,2.8580638863375176,5.992785401394652e-113,2.5977080899881355,3.144513892792328
3058,t2dControlEmergeNoLab,10000,2.637911911301548,2.4815494959042478e-99,2.40241827646508,2.896489474774326
3059,t2dControlEmergeNoLab,10000,2.7625546607109173,3.196391728645018e-107,2.513197153779747,3.0366532295080253
3060,t2dControlEmergeNoLab,10000,2.910231176286423,1.6842354942218538e-119,2.6477384071981938,3.1987470803022933
